1620752400,341.55,342.72,341.49,342.69,367371
1620754200,342.71,343.19,342.25,342.86,334721
1620756000,342.94,343.2,341.98,343.14,261336
1620757800,343.11,343.11,341.97,342.87,274923
1620759600,342.86,343.54,342.29,343.09,361804
1620761400,343.04,343.16,341.68,342.91,858008
1620763200,342.91,343.19,342.44,342.7,62693
1620765000,342.45,342.45,342.24,342.45,15827
1620770400,342.53,342.64,342.44,342.64,3047
1620772200,342.76,342.76,342.54,342.6,2341
1620806400,342.54,342.54,341.88,341.88,22323
1620822600,341.53,342.48,340.38,341.92,100946
1620824400,342.02,342.29,341.52,341.52,39251
1620826200,341.55,342.23,340.77,340.95,752897
1620828000,340.95,341.37,340.41,340.41,511360
1620829800,340.36,340.64,339.23,340,725671
1620831600,339.92,340.3,339.615,339.95,259959
1620833400,339.95,340.16,338.21,338.4,410941
1620835200,338.38,338.82,337.8,338.55,859766
1620837000,338.53,338.76,337.9,338.37,492973
1620838800,338.35,338.98,338.12,338.24,328880
1620840600,338.23,338.54,337.76,338.15,231391
1620842400,338.09,338.39,337.38,337.44,338634
1620844200,337.4,338.57,337.12,338.04,294691
1620846000,337.99,338.1,336.14,336.34,550390
1620847800,336.37,337.08,335.71,336.02,941145
1620849600,336.04,336.76,335.76,336.2,45946
1620851400,336.05,336.05,335.76,335.93,16924
1620855000,336.2,336.2,336,336.15,3885
1620856800,336,336.72,336,336.52,18027
1620858600,336.65,336.79,336.65,336.7,1044
1620892800,335,335,334.05,334.2,6873
1620894600,334.15,334.15,333.21,333.84,8249
1620896400,334.18,334.45,333.78,334.43,5074
1620903600,334.64,335.14,334.4,335.14,39433
1620905400,335.1,335.5,335.05,335.26,17969
1620909000,336,336.44,335.8,336.1,10537
1620910800,336.31,336.71,336.2,336.27,22011
1620912600,336.3,339.86,336.27,339.73,841754
1620914400,339.82,341.13,339.82,341.13,520901
1620916200,341.18,341.64,340.75,341.61,305471
1620918000,341.62,341.69,339.96,340.09,496249
1620919800,340.09,340.72,339.76,340.15,291611
1620921600,340.17,340.96,339.98,340.79,139867
